"","grid_no","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"598",97168,4.70278398399296,3.73978314621767,9.62283127283161,3.10387825172459,4.81462046680542,5.86842301999146,5.11431249515,8.24208038431469,3.32620173623643,5.24228758390793,6.43061590957022,6.12387399023127,5.47817963104038
"599",98169,4.4780676975501,3.8355287311271,9.21158039243656,3.19273682210174,4.9388384874669,5.98253047026183,5.10548912760499,8.51546997900244,3.23405545493792,5.69667264809554,6.24729327593874,6.35945597170234,5.38663886681704
"600",99169,5.03541481666264,3.61031249234989,7.19123326735966,3.470488358621,4.63580668744382,5.88630454413626,5.22392011438763,7.98090932562005,3.09798710778502,5.52690762952206,5.38417896572973,6.1037052709605,6.27275180688789
"601",93153,0.166620108867864,0.0339076084417018,0.53029279558072,0.375108684101269,0.035454961375267,0.590960470555489,0.130384817323497,0.688534166191827,0.306640551603974,0.297656439049705,0.919620881316665,0.224975897012561,1.22199862088325
"602",94148,2.02247508497652,1.50057550895823,2.57004592027029,0.868851291813206,1.04394368062645,2.86901408415476,1.13244686569651,2.49294000023321,2.33197684200276,1.09101516220948,5.53781047254407,1.06199342135996,4.33287732852362
"603",95151,0.00175763895325967,0.0225396343296016,0.37100014790236,0.243641704705304,0.0058263819291805,0.23816456487609,0.0762464374754107,0.321563181044579,0.291480244037245,0.182931781120787,0.888329342522444,0.160921000002096,1.10195658595345
"604",91175,5.22413200622986,6.52087664397021,6.58809439097778,5.46761106938112,10.3219169314891,7.63527820996509,8.41098893468161,8.57167583739212,7.84487774380943,6.70419896565846,6.15512284904399,9.17725018414435,6.96953434223643
"605",94171,6.98257238958452,4.97885132924983,8.12645719654114,4.59441435622814,9.51364021953902,6.39679919531975,7.32127614603876,10.4970586390555,5.94750008839291,5.3901674553256,7.10909151760811,7.93246427749172,3.38031832149278
"606",94177,4.6532568440684,7.64164705208088,8.76538874906839,6.88621378922818,9.63873902130266,6.11049874170789,9.52856103255757,12.1905637632337,9.30784859907245,7.31996051363123,6.5962719224918,9.5868119449077,8.22850958222093
"607",96171,6.04976860938407,4.38025525945236,7.9215830074553,4.48806005903307,5.56301951708761,6.56204529110063,6.78205278842686,8.96515877144917,4.82680489157076,4.48213508999973,7.40113866107904,8.49789088968565,3.57342289209537
"608",97171,7.22623548781643,5.29132635154437,9.97512400164774,4.7175189379729,5.63935993114862,8.3466988389063,6.95818146873296,8.42190140304684,5.16336479272734,5.71640501158815,6.64659849859025,9.782496167456,5.75507492461522
"609",97172,6.73575439251491,4.84663061146989,9.3014862696167,3.97147387866166,5.77067770233911,8.23337045745391,6.72925441162551,8.24356388098717,4.66539493316746,5.29064264031228,7.23388751449354,8.46663046962142,5.87760392161291
"610",101168,4.3448133276369,3.03073923881993,6.53266060532312,3.49153166424646,3.86918356144665,5.57750450371945,4.83481947146613,7.32814175686897,2.67184760422954,6.13999610403903,4.4437799430374,6.04475512582963,4.94125897413928
"611",107172,3.53107323578417,3.27089401209303,2.73315873904866,2.76928605766233,3.39477637629868,10.1965400072925,4.37703228199849,7.29963349246223,4.21906509807911,5.79077344750255,3.63762388230245,6.04895641238323,4.00692936167577
"612",95155,3.16354142409725,2.00444608703469,3.68368423778632,1.99389722880079,2.56683028623885,5.01283915345232,2.87713762850573,6.25884259106458,2.992225895126,2.76969804338294,5.25207629580486,3.45464880371051,3.9610437384355
"613",96150,0.859313238748024,0.161358555252354,1.65588771541099,0.642340088733325,0.220966014295872,0.663201913013987,0.372415507740359,1.42522817118501,1.20493144387267,0.726294096471397,2.31985827815781,0.543110230067803,2.93363104177765
"614",96153,2.29455553486089,1.10702926173298,2.69751621279891,1.37676018255774,1.54567966648211,2.89357901545826,1.2184481740353,2.72698267505275,1.59311213810754,1.61684941953489,3.8297740663616,1.87787091081239,4.41396671628756
"615",98150,1.68280644658626,1.72582724055617,3.53113140649775,1.76901583641614,2.00051198275708,2.50665308773018,0.662008677464909,2.10111917759812,2.3931825672765,1.45285413969503,3.5481300381688,1.31958351581157,4.5854151675954
"616",98151,2.75511069229784,1.91512471091644,4.21620575420928,1.78621043053424,2.01077220433249,3.01779706407997,0.869283920896731,2.11345907066263,2.36311074809227,1.79360233499635,3.91949603252746,1.95389476010241,4.3901532812888
"617",99151,2.66947511793616,1.5903773259276,3.19507380407031,1.35726655066856,1.99525796114876,4.7572472059004,1.17212419051232,2.91663897274658,3.03117655119046,2.53802081726136,4.99445249695751,2.33469543305148,4.31634839364917
"618",100157,2.54534526164528,1.36283144213301,2.7941807104438,2.19923300550943,1.94662640393224,5.51518432711946,2.41933239275101,5.54898540757896,1.70543311243882,2.89972230246609,4.7351408343194,2.97989811608709,4.71971536572274
"619",101157,2.60238997675455,1.331858613096,2.67983640070307,2.09289710788739,1.84327187741002,5.57684038099719,2.33428528888047,5.36027410062572,1.77716185481235,2.9065653297234,5.10172198289151,2.9628720132945,4.72653027895847
"620",103159,3.74528964312367,1.86681873802088,2.48336282487549,2.48755022125678,2.01520116748307,4.67809046843135,2.2987947309529,4.88995435134211,1.56608532728779,3.90715684015589,4.71116565845959,3.18433283054825,4.57783618917694
"621",100192,3.02226878640139,4.89141746330683,5.82504006006434,6.50015230034129,11.9489172991435,8.19283817115396,9.95783908100699,10.2828996825366,12.5223857193969,5.71611215927418,6.61864767577282,13.3955842079131,8.80835518949155
"622",101193,4.30282595323942,5.57861886976297,8.06208358828605,6.7327513913342,13.3062252073683,9.68684898748074,10.5713504969338,10.6763971333024,12.0714568016952,8.39439652806305,6.57828621789735,11.4406250442505,8.73447891442333
"623",106188,4.75571872124619,4.4484006160851,7.01737802002232,4.65454279611254,7.56499886305507,9.14545759811926,9.11667233160488,7.85356091179072,4.30305455811397,5.60710285750594,5.69967076331136,7.87418552331682,9.47444856706082
"624",106191,3.92733849481377,5.53687210336305,7.37404764890682,5.41008094993244,6.51558970109001,7.74816019648742,9.01386411022157,8.3362523090105,5.63894630612927,5.76363652868621,5.91981015374156,7.51796028228113,9.10257910192073
"625",107189,4.37368402878486,4.22015359590107,8.38212523325133,4.51539827364078,6.98252783514081,8.7338210084911,7.60346840745924,6.89732175133405,3.77142313395729,4.78430638468785,5.51647479831187,7.04408831908747,9.19066915537848
"626",99191,3.12476201924627,4.51276580976079,5.78757202450417,5.78934341081491,10.4302671580928,6.70663846342325,10.308259263116,8.19255866461999,10.4304909439951,4.82043406256838,5.92892898897536,9.01460692703246,7.02101787675533
"627",100147,2.54012011030151,2.7111686463674,3.320848694773,1.45862772198429,1.63252796261819,4.34561394652468,0.832105237777862,2.61594925529155,3.26190200032404,3.19313404507069,6.01709837894153,2.33959538190126,5.96513913367401
"628",101151,2.20228024412636,1.88513611221625,2.24327817192296,1.73587298563583,1.86924314714954,3.74874304125479,1.28184976448223,3.68205655701525,2.47971055747167,3.86136928811331,4.91071996854082,3.18393043260409,4.18430755462736
"629",102152,1.89326802669802,2.06964593429181,2.18888404765215,2.25709206533614,1.19058163531191,5.13900951091094,1.95698478136137,3.97113001298603,1.97981376827781,4.28193543179757,4.44746390189499,3.18692360588981,4.07285499139215
"630",97147,0.456276810342513,0.226523140468851,1.47121647183926,0.863728678485125,0.441664971940478,0.715304118056783,0.409671904497606,0.784383012012017,0.544405686218891,0.161168575969348,2.25557632143779,0.237289347680142,1.43307325621968
"631",99146,1.3087060891154,2.35104792581481,2.56926438462212,1.14731557810195,1.63832977432977,3.20838055911944,0.824996803301166,3.26547085877167,1.16818809387025,4.13851279071835,5.91597012990908,3.5067951720139,5.09190461611801
"632",85170,5.45869126153518,10.134442956819,7.78624147850555,5.12590340722785,9.03291326833284,7.11225586925936,8.38791366341473,11.3028804077753,8.38225046659741,4.59834796414499,5.91300959298419,11.218899193256,5.51527950487531
"633",86166,5.8081908733296,7.12752564828621,6.94696872793518,4.18417690141494,6.98046246409222,3.00282070022977,6.50677242777998,10.3157590632951,3.09002889920365,5.00483680147155,8.89303342009566,7.64592291708901,5.46203411607607
"634",87169,5.751550317718,6.15636029646955,8.771231439889,2.93501270294192,7.7694883399234,6.34075617677183,6.70069703806171,6.08631828162591,4.4416479508356,5.14728165088593,6.8585362245507,6.97662153541716,6.67403375056452
"635",89172,6.43012764649338,7.36286081713631,6.34737998047673,5.7443897939759,11.001373415291,7.44048515896997,9.11276411065678,10.2750336961007,8.17319928210589,5.5081955343753,6.22884250411565,12.3703783480879,5.30682600390933
"636",92168,4.84697028369509,6.27164064382219,7.23878258520837,4.69562737123315,7.60483672251308,7.06359481199009,6.8843894917176,9.79771835705941,5.9271656488986,4.20064966417138,7.79594494346129,9.2733509005435,3.97680929309118
"637",92170,6.24338803615051,6.0379316746608,7.69354024266406,5.17580544804964,10.4597953334067,6.62851516923215,8.20885032495219,10.8930142828521,5.59551089592386,6.06684504132181,6.92700643295881,9.82036694968417,3.29852460639167
"638",92171,6.42381775418772,5.1899522939848,7.12618076111912,4.7888617556226,10.8137555687294,6.12459766414495,7.79950788236664,10.691623627116,6.2863605574177,6.18089047030123,6.44262492252875,9.31951582904746,6.29864651926519
"639",93167,6.04820062420183,5.39029984325957,7.40585463676182,4.46734885743124,7.83043159664932,7.09096274711944,6.26754117978033,9.60223452788223,5.23427895653442,4.45606233338642,8.12982699744263,8.82686738308264,3.9704450278308
"640",93169,5.91675617748492,5.6058309785022,8.08224143873482,4.48138603816593,8.66246939718216,5.26600786121873,7.24340367725193,9.23545021413099,5.61900233572409,5.25876236436981,7.66243898941042,8.92772331855429,3.71050591260656
"641",94169,5.51719710395401,5.33051313760704,8.26906839301655,4.07879132659548,8.41839523241715,5.49516850658353,6.5809581940991,9.41249391513844,5.3783319891526,5.28545618685564,7.82834498105917,8.37844615508955,3.61397529808616
"642",94155,2.22174970620082,1.28826503408816,3.40852419065717,1.53502982720309,1.26947926473938,4.00959071596654,1.16670150569376,2.85613421819006,1.62426457479209,1.62142833030832,3.30596206323205,1.79950342766609,3.61966051371981
"643",96160,3.39778434227971,1.92738356264372,5.01330527661061,1.52630174992056,2.75107245843065,5.69620106922141,4.06955223229225,7.76016256603666,3.27684960467623,3.9127998515,7.29607896694016,4.51517462446912,4.79614169913793
"644",96161,3.49792700144971,2.51885845045824,5.45280195978131,1.35826560549771,4.00204609162761,6.86148657892801,3.31552765035298,7.94987342699215,2.78948202354539,3.8779106896397,6.79099299846298,4.28383253109823,5.00378536387519
"645",90178,5.7320105812742,9.07665540432455,6.48465010986525,6.84120895507208,10.3119065513772,6.43737743359439,9.01512070581752,6.76920998227079,7.38771257641917,6.89422061568554,6.39678842803558,9.28116453728723,7.12511012730607
"646",91181,5.03237685002933,9.04265622019118,8.06210775445672,8.17243685081093,11.6849243804388,5.17922811934246,9.09580152718388,10.6842834594031,10.7390679872283,7.93613895876899,6.3843320211426,12.5722423542914,7.25652965883322
"647",95181,3.92271647473006,5.34940048980419,7.78159516781605,6.64942819860488,11.8149649926198,5.54555245834028,8.01362803117462,8.72926463516971,8.67130723287986,7.16835530455393,5.28906751138804,8.48663170728381,7.62680310181109
"648",95185,3.63229887085807,5.185407611653,7.51231220599764,9.19427693845101,11.7298291200834,5.2462700640718,9.0454372192626,11.0357909107622,9.84800672545471,6.6838005852748,7.01984725121831,10.1185428608573,9.61733460377154
"649",106158,3.45913796835527,1.80917869110964,2.64908193349022,3.55876689209754,2.218424961529,6.32175664197922,2.31379331620633,5.27158810528337,2.16124219330076,6.28229817283821,4.84375160729241,4.19961456257763,4.64022295229408
"650",107157,1.70795859114124,1.49874364711586,2.13299362775211,2.55029120177243,1.95792329895223,6.3106341017907,1.89238627523437,4.4866784643149,2.07899991880309,5.21401678296449,5.0694126195993,4.38819012126699,3.69357169490866
"651",108155,1.61362406724787,1.31050293688808,2.23518156681936,2.48166368217471,2.10665994230777,6.00911065300814,2.2620868566532,4.84537325950634,2.69490251639229,5.80540336087095,4.39726831271115,3.79917454807855,3.77288164455811
"652",111156,2.24514656252718,1.21148434780894,2.44710834423583,2.91404850479249,1.3200646871706,6.76228563822071,2.11681736148567,3.66805245649725,2.56039352663743,5.618613572683,4.34956870204685,2.32929531115918,3.39283603636792
"653",85182,6.07663056765854,8.01119453436798,8.55193794270942,7.46268005290385,11.1226685343932,8.26313394805241,7.84206423737831,10.2527624035609,10.2496590901876,8.26016783862143,5.88832679211032,8.96953379420427,7.29650438802251
"654",86185,5.93111311307074,3.09482338523859,7.75663529591256,5.58558274969899,7.23552020439423,4.98380169342667,9.91554626715554,8.27911665050836,5.10267032831161,6.81496977354041,5.63388678455379,6.986382924933,6.1715702139115
"655",87182,6.53192324818421,9.44137102702536,10.5948246882152,9.36008813765384,12.6312021235143,7.09211460922393,8.404233106086,12.6977042413147,10.6559239425465,9.31383639554212,5.69587882460886,9.67503507736803,7.30822851726336
"656",89183,5.34751539332419,5.03219189583032,7.68106156570906,8.15549334162109,11.034070432078,5.30550693165997,9.15685342295861,9.72940788363127,7.68851669112125,6.34683703163172,5.79744202442492,8.01601322373492,7.50348218924728
"657",89188,6.2475297668836,6.71168769079292,8.53847223558009,7.37093094687337,9.16598460728828,5.33996775672309,9.14745981942561,9.65688769738627,8.78566589533122,5.51129980572068,6.28594458871973,9.56496297592724,10.0527715585556
"658",91187,6.05558563578375,6.59446188120971,9.38555909111604,9.3998193730424,10.5125604375491,4.19536598256045,10.7468941169933,11.2600079970736,9.42980093639396,7.50709376169181,5.96042095116631,11.4186280490355,8.94862602392281
"659",91188,6.84667074142505,6.96403215280103,8.72106892764686,8.61047784888098,12.0200409495742,6.01522558520755,8.87134981925122,10.7787589591997,10.2956447488559,6.93290032932957,6.55127909543284,9.42173023955385,10.2526288230439
"660",107178,4.0196006446815,4.49199504044681,4.80047279204355,4.09065772012878,4.41426629603257,10.7274291014075,4.36315594700763,8.32244394287293,4.74710369584957,4.62685098854969,4.60829187876053,7.02809325485724,7.49451220245443
"661",107179,4.2614553269439,4.78768167140746,5.03949333877094,4.21823125126609,4.73929693975058,11.763051544744,4.53753251950554,8.0357194579015,4.86561392985642,4.15370780484665,4.64500701295028,7.64174493646906,7.6768012372926
"662",108173,4.42400016941506,2.66093776186503,3.4457385954569,2.7964098195125,3.8942608358982,8.97597924291666,4.47690028376533,8.73246629188398,4.10551210891339,5.53616540076447,3.9891132984174,6.73498845690347,3.57684217422675
"663",108191,3.99714686057783,4.86865272310362,6.88714570677594,4.37600843665142,7.95388068087326,9.45796483527724,8.16709845518093,7.25606812522254,3.81967867593555,4.14123035140873,5.82577254696889,7.13253410746842,9.20941023213285
"664",110193,3.31913150580216,4.58407235367886,5.38750362240113,4.48838700377191,7.19655863649383,10.7372483451198,7.40280918195181,8.00376599277785,4.49320514656468,5.65163420125076,6.15321610913721,6.78248924204153,9.4149698128896
"665",111190,3.84068890922108,4.0740025974358,4.48532992971194,4.75887421619339,7.06807876883398,9.3335234999158,6.32472913246641,5.66020047805902,3.45285277225463,4.47779092479669,5.51028856986348,5.80049630438607,6.58142628767441
"666",112191,3.53700294522985,4.37866581559627,5.18593300149583,4.5380535206175,7.21891769418732,11.4193695405123,6.45815510580908,7.05077912693494,5.08464835652241,4.92931417308867,4.49079822407032,6.38231733207699,6.91261882548364
"667",113190,3.75603746904628,3.9344137695364,4.06690031874404,5.58957521764489,7.31528784260439,9.85836114728927,6.47732263984082,5.51800167117359,3.75479706999266,4.83596767622706,4.13067534827277,6.00947303680546,6.46150942996648
"668",106163,3.52833578378907,1.87754396779836,2.33195281876451,2.78760270083058,2.13252108332302,7.17165602519785,2.53631789663141,5.73613236565971,1.61113819294281,4.70256331240744,5.54075292071296,4.21767768703152,4.02904769275293
"669",110159,1.62153846155015,1.47014043182084,1.67120772786582,2.7460483889926,1.48892845946002,6.33058012721202,1.78317070412917,3.7132678523745,1.91561143915422,4.49002519626717,3.92601192689543,3.84956572717814,3.58728694639636
"670",111159,2.49254950338342,1.21483237896291,2.58617187149585,3.43356733179776,1.17787156596591,7.02384536254974,2.22496943748948,4.30447474363127,2.39191694774908,5.14743688430906,3.87302961975919,2.36503948946916,3.08146092023674
"671",111160,2.31482872323455,2.09483159896226,2.45242524860631,4.14924401704536,1.83659850815168,8.44558134078465,2.69135702414145,5.67423996460622,3.20104654101994,6.20438233360374,3.72694085343212,4.92705094007239,3.26671294070586
"672",111161,2.35550996663981,1.63734622830204,2.16159940117326,3.92462240958067,1.67614822849346,8.24103066813598,2.4563959656802,4.48307274266048,2.46977288007287,4.94212714070396,4.63689583183591,4.36531300194419,3.61674566532098
"673",101184,4.19398946802336,3.74540938227525,5.95485101683778,4.52434988938329,9.33918314522113,6.18697994951984,5.32203648932244,7.5780659030442,5.37915625777166,4.90606756067131,5.840568084046,8.08651511481863,6.59999482321952
"674",103151,1.83002046637414,1.43837251962605,1.96973978165362,1.32393166078397,1.56613417161702,3.68547750492558,1.02340655826058,3.17240821327466,2.21518234321461,3.38033384372932,4.75113594070132,2.96245101533789,3.8377994161776
"675",104149,1.07249895164144,1.63247575961417,2.08169570214772,1.2243044748117,1.58461588744627,5.10801497146756,0.645096948140803,2.3147248498853,2.24119477555785,3.63648242444959,3.71791329601179,2.48111814819572,4.12762110927141
"676",105154,2.13700840811642,1.97340950797133,2.54330362709391,2.85080810232349,2.13404065791545,5.30575130505637,2.66499375372975,5.29848455384366,2.62725572193394,5.19037682308718,6.08621619722823,3.96739973158232,4.4164125017613
"677",106149,1.32632757590295,1.87505129078436,2.21511604312989,1.29784826839826,1.74116191910447,5.64297451800816,0.856659094639681,2.5573061253172,2.52636175648161,4.40947408871695,4.37826158831727,2.47082687400518,4.12762110927141
"678",106150,1.87522048072324,1.59877279515007,2.20998834560963,1.11404618830326,1.7689429474311,5.58471385440668,1.07860468810108,3.36766508313219,2.47723973354201,3.99279727181353,3.87879338613565,2.70225465065484,4.12762110927141
"679",106152,2.07479395009333,1.59455347653208,2.07220470425303,1.93097422863316,1.68487139226887,4.86425118800968,1.99525332621268,4.76464903252737,2.23077705464669,4.7347844055195,4.98470844795782,3.21391938330437,4.37618123641152
"680",100155,2.51472001471123,1.53551254050698,2.87911297449959,1.77232949495759,1.56958197672348,5.07797618190024,1.75917298134176,3.42379021127597,1.29293081427846,2.73987912768334,3.95685824303341,2.81588213190799,4.05308688610138
"681",101154,2.60337432980562,1.62346613288402,2.67282546306097,1.84235240051959,1.64085734170147,5.5630358035166,1.75526814970871,3.30830381324321,1.5813654533466,3.0261356174915,3.70051869347386,2.95247815411798,4.05298079546319
"682",102155,3.31268467551551,1.62131815015649,2.75202350320318,2.20276568377681,1.9635546729961,4.88114305403105,2.15364370354827,3.91789860097051,1.70489404250016,3.70532973457779,4.47211618188763,2.71719954035058,4.73641076189732
"683",97154,2.48366876546098,1.63665584585376,3.19767463841101,1.67596040242511,1.96591176368798,3.35617072236593,1.40568941718367,3.24831778636599,1.82387688720815,2.0642099395659,4.34797421849556,2.15610719033397,3.68516820000076
"684",97156,3.07619919589275,1.74490737913588,3.81464883790422,2.09850389611508,2.51604066349942,5.47086484987224,3.02727780053214,6.48680851812852,2.60773757276019,3.12445858083438,6.44183743740413,4.14471442549054,3.95679196119236
"685",98153,2.3796669002369,1.56938566768705,2.75479166867724,1.25619934650071,1.67433704027603,3.94553104904752,0.857291020727589,2.45782173910164,1.96426037917128,1.93313983824524,4.65609563392618,2.18614963843894,3.77761495168389
"686",101179,4.61792355400514,4.38171069796489,6.76063551405786,3.27616090852302,4.22576559831619,7.20918966603367,5.46435331689765,9.29788497288643,3.08412217332212,5.71063528865681,4.90697973780811,7.73573190475495,7.38958056461911
"687",102179,4.88572789663984,4.37745023230264,6.76063551405786,3.27616090852302,4.22576559831619,7.20918966603367,5.46435331689765,9.29788497288643,3.08412217332212,5.71063528865681,4.90697973780811,7.73573190475495,7.38241493315717
"688",103178,5.01771138884309,4.74819027851823,6.47248512863159,3.42977215880527,3.958695275981,8.62452370057769,5.82920318369032,8.15831370868005,4.63230871288159,5.50445253336981,5.02040927540663,8.39387084319847,6.57702376594195
"689",104185,5.33880978854839,4.34422860427103,7.21662372737114,5.92629064357559,6.92629380445312,9.90435051341258,9.11867167112592,8.48672259736003,6.23193743547102,6.03124693119811,7.18590402445062,8.13584037696237,7.21487946593299
"690",105182,4.81848482992019,4.93041841549127,4.6022298521035,3.88658166628928,7.35078429282585,9.60824689863525,6.90800520475872,10.5084620882053,5.56197060854621,5.87258230392641,5.10061558031224,7.58051824238308,7.21138741432037
"691",99178,5.89094015573698,2.3730338872211,7.00020912580809,3.81290583400756,5.79982202008508,4.71807222893518,7.85666007741063,7.57885412839963,5.69349708689102,4.48572104010975,6.18268166847873,9.00383314025057,4.79040459310525
"692",100167,4.44165261147581,2.93872307702168,6.5682704372259,3.05275522337494,3.68551083590967,5.66894291915645,4.76656999156381,7.07543866702408,2.53424314323269,5.36132672061994,4.97333328403589,5.0056965470292,4.78585586067306
"693",101160,2.59437885154319,2.09689355631687,3.32838291145788,3.40891793537454,2.03123661410419,7.69356885320772,2.33221034133317,5.33925724997911,1.53090056742304,4.28746334180544,6.26729727193468,3.14788958110263,4.87674107569428
"694",102162,2.91976483714846,2.39171616195223,3.78071728081194,4.04433754527269,2.24139524402739,7.62781931227361,2.5006984623984,6.28534545309899,1.91046154840573,4.13684991818229,6.45784487108,3.41872579145727,5.24513106480425
"695",102164,3.99726746456071,2.30505579373317,4.30772462716304,3.81216079908028,2.52067089894018,7.04138896326814,2.74488146884839,6.45477019249098,2.03002952549285,4.38548381478464,5.80006756341545,4.79186154648759,4.26299763356903
"696",102166,4.02052700827978,3.00524710555247,4.70666625606391,2.90227957608568,3.55544947673225,5.42904724719027,4.53255761305754,5.33798571975538,2.09628050515291,5.82416947500355,4.54876282720057,5.38204772151426,5.13253915903712
"697",98167,4.19386988031706,3.5277115082765,8.96538964420308,2.92104323449952,4.54418633049163,6.03336419548327,4.57927608714487,8.17008699607944,2.64658454326737,4.86002920752203,5.63612727920736,5.10427471053614,6.35511144183533
"698",108172,3.35886315165321,3.2728758591598,2.38265821547015,2.62307050665064,3.09551026533796,9.96820729184976,4.30044867098451,7.1358665862274,3.87682233144408,5.49257235749283,3.99483492332059,6.30371136111182,3.5023132161702
"699",109168,2.69996963879587,2.03699597984351,2.38172082698239,4.81880511663819,2.5518268032278,7.90260469499619,2.47905380938047,6.84100071955897,1.74419187178808,4.76065953859882,4.77930941270287,4.35641673078462,4.73294768901614
"700",109170,2.92263412338211,2.65626635564474,1.97568392294269,3.51638979560256,2.34666515456776,8.21449603206325,3.67634938640937,6.39871963084414,2.07452252985219,5.13176598870393,3.85150762836547,5.17929624027983,4.2550031664928
"701",110168,2.14571015117853,1.65845403705778,2.37022849305101,3.77542394412187,3.02375143686604,8.28530416623065,2.56873997855454,7.52839602485519,2.50363324849023,5.43638798075137,4.39378367423951,5.43034816592329,3.72645178042481
"702",110173,2.62032839731381,2.65029717621716,2.04710508946901,3.15003722127413,2.98128889922889,8.62860934074322,4.15972045986906,6.7734888222755,3.01609505661693,4.7543334921727,4.46900790643789,5.81549497953143,3.18613488758968
"703",112165,2.7379232295029,1.9285351997813,1.67931545987724,4.72436540081922,1.74138095267415,7.98494456967565,2.95222721599036,6.38158784212747,1.63050338418469,4.869049292957,3.55382530049978,4.08163539358187,4.07600430186083
"704",112168,2.82213198958977,2.03587880793018,1.47941272386294,3.47438373565882,1.89160775812634,7.84651027829586,2.6999281100296,6.40890091620477,1.82878428780603,4.92239759060441,4.25715083674119,5.31022961014066,3.81693332537796
"705",117169,1.52313013398137,2.28132042868026,1.6107978488508,4.53118756605722,1.57156620833352,10.3347690495621,3.32691100486564,4.76204359725833,1.41980622829339,3.81139161273229,3.16283427034246,4.01299503147599,3.20570319925679
"706",106185,4.83356278541897,4.67738925579521,5.63560643981494,5.01519941464475,6.31659096316555,9.03182689586751,7.1286620532704,7.71229068789766,5.19615721077898,4.80981104269131,5.46598605554589,6.69659950648298,8.54223713927744
"707",107182,4.40045050810486,4.65601953200732,4.94566359631035,2.66792264059641,6.44879281732232,9.89821139142146,8.35525590348499,9.00661012731455,5.94961571594832,4.80356239319307,4.6718810798372,7.67769654390842,7.63937243923187
"708",107184,4.38155216533886,4.94163385057271,5.46100802354011,4.56631582236614,6.13469089650207,8.74099072984638,7.14770698397397,8.44800370832269,4.88697942463191,4.81772300590928,5.46598605554589,6.6838383966853,6.41306313196397
"709",107185,4.40550625636861,4.9959071062388,5.7814017369526,4.75967315507219,6.2987002610833,8.80683336014276,7.5190011362822,8.13049489751033,4.96610529177234,4.85104490789475,5.46842463521367,6.78835954773045,8.90081823648386
"710",108183,3.79202028508568,4.61705724049909,4.7558642589187,2.62877536255574,5.79618398029246,10.0044120678518,8.01694480101191,8.61403786890409,5.35137385955241,4.37205209742489,4.29820666770596,6.98677434947852,6.01580002203905
"711",108186,4.06271487265093,4.18514971752545,5.31520188930686,4.59933631284677,6.33615734914766,9.02763640783506,7.92072249813328,8.20713035113379,3.74048186574971,4.70530570212663,5.12127123488556,6.48058592268391,8.41732054313147
"712",110182,3.91607300253555,4.74017194264027,3.9413585174032,3.67285184051842,4.78880521438257,8.24192957423469,6.71660732605995,8.51365498216693,2.7275756763177,5.50481926674958,3.55601969952527,6.51729233186437,5.86287645814922
"713",110186,3.25681522176841,4.14165653412692,4.62062219223365,4.62048364796991,6.7506843999077,9.2968781311331,6.53764909749279,5.70681245863795,3.83852550145112,5.92107567165872,3.70144433941467,7.27651761973835,7.51270093943151
"714",111183,3.62018360740674,4.59764227576714,3.55043288337507,4.3025915054418,4.63890679604741,8.78073409909076,6.41490241244346,7.8685567020591,2.59291743951445,6.02671959450693,3.37570993119923,7.05698521450688,5.86287645814922
"715",111187,3.96662407043424,4.44647142495005,5.65008398911704,4.19717042280668,5.9985482345795,9.59694640914162,7.42221959022755,6.0530400776665,3.95463624365661,5.4712090899822,5.37621792974599,6.98483122178351,5.81400113682535
"716",112182,3.15638721108694,4.19235592802518,3.41451242858433,3.61035910820899,5.31918154689931,10.5986468943809,7.44586487444482,8.08823351339522,4.3599053253649,5.63027210269618,3.94483165984046,6.69420771911537,3.75043107200771
"717",112184,3.23004385334354,4.80604735018595,3.99427960022889,4.62090960788335,6.77243329467245,10.0433328753357,6.45419783140545,6.53069758252462,3.81945191207478,6.95619458268509,3.50062868741175,7.40883237790618,4.26630902855597
"718",112185,2.67902332345189,4.08165454868974,3.29049939345185,5.70983301317898,5.7820201232564,9.68367880528341,5.21580846094916,5.02062640482025,2.5316915598376,5.37468806265425,3.20343346017662,6.98874986976657,4.18667396430259
"719",112187,3.85248584214095,4.35694809775963,4.23834107347524,5.41009225386165,7.17405293570054,10.659341755812,6.9402045993864,5.70379604952222,3.54959805551704,5.628095114477,3.93080111009024,6.27246820099022,5.3902561881968
"720",111177,2.95058334384048,2.57047575709886,3.54136689919565,3.93204524779457,3.24432311957063,9.6314750897599,3.81142972643856,6.74571141049994,2.43756979664514,4.48288450928157,4.03958477048405,6.90415663048129,3.96074968908417
"721",113174,2.2883925823328,2.17710909634914,2.2252120740217,4.76896414066202,2.63348364637233,9.0839884918724,2.66951937383581,5.1373396781158,1.6889142817657,3.97386714255805,4.35796652762514,4.52139738267949,4.34509672788584
"722",115178,2.49953399139814,2.88522518368013,2.59482876580334,4.73157658207745,3.4707362756113,9.99695354432148,3.0304492481004,6.56123191603505,1.73560090445418,4.24496642210191,3.35193157264325,5.77567521982458,3.94129319729849
"723",116173,1.92629581368327,1.82519281377646,1.4802811834149,3.91561692474457,1.82688322449388,12.7643979536122,3.66902629493657,3.72743557068185,2.47576520728212,3.99194543260589,3.42623176529159,4.2965702413977,4.21357565958882
"724",118173,1.13641505868799,1.485415234082,1.6079729139443,3.79187418180716,1.44915353749265,10.9397529382386,3.52571042685934,3.39920606521909,2.11021074186651,4.12182895991623,3.1133765048498,3.32735692583632,3.09772664009153
